Dataset,Run ID,Treatment,Classifier,Tuned,TP Rate,FP Rate,Precision,Recall,ROC Area,Kappa
Poi,85,Undersampling,trees.RandomForest,No,0.706586826,0.342372881,0.538812785,0.706586826,0.750522683,0.341167075
Poi,86,Undersampling,trees.RandomForest,No,0.700598802,0.386440678,0.506493506,0.700598802,0.734892926,0.29004329
Poi,87,Undersampling,trees.RandomForest,No,0.766467066,0.349152542,0.554112554,0.766467066,0.749974627,0.385281385
Poi,88,Undersampling,trees.RandomForest,No,0.700598802,0.325423729,0.549295775,0.700598802,0.755302953,0.354019422
Poi,89,Undersampling,trees.RandomForest,No,0.706586826,0.305084746,0.567307692,0.706586826,0.756886228,0.381198327
Poi,90,Undersampling,trees.RandomForest,No,0.676646707,0.311864407,0.551219512,0.676646707,0.748634934,0.347621719
Poi,91,Undersampling,trees.RandomForest,No,0.706586826,0.386440678,0.50862069,0.706586826,0.732751446,0.295217595
Poi,92,Undersampling,trees.RandomForest,No,0.706586826,0.305084746,0.567307692,0.706586826,0.750715518,0.381198327
Poi,93,Undersampling,trees.RandomForest,No,0.766467066,0.342372881,0.558951965,0.766467066,0.761727393,0.392482107
Poi,94,Undersampling,trees.RandomForest,No,0.748502994,0.325423729,0.56561086,0.748502994,0.77497209,0.395345308
Poi,95,Undersampling,trees.RandomForest,No,0.71257485,0.311864407,0.563981043,0.71257485,0.744362123,0.379044181
Poi,96,Undersampling,trees.RandomForest,No,0.706586826,0.311864407,0.561904762,0.706586826,0.757089211,0.373839322
Poi,97,Undersampling,trees.RandomForest,No,0.670658683,0.294915254,0.56281407,0.670658683,0.744950776,0.360746789
Poi,98,Undersampling,trees.RandomForest,No,0.688622754,0.311864407,0.555555556,0.688622754,0.7647823,0.358147612
Poi,99,Undersampling,trees.RandomForest,No,0.676646707,0.450847458,0.459349593,0.676646707,0.704049528,0.204782681
Poi,100,Undersampling,trees.RandomForest,No,0.694610778,0.318644068,0.552380952,0.694610778,0.739906627,0.356075898
Poi,1,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,2,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,3,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,4,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,5,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,6,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,7,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,8,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,9,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,10,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,11,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,12,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,13,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,14,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,15,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,16,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,17,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,18,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,19,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,20,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,21,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,22,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,23,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,24,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,25,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,26,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,27,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,28,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,29,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,30,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,31,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,32,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,33,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,34,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,35,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,36,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,37,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,38,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,39,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,40,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,41,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,42,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,43,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,44,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,45,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,46,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,47,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,48,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,49,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,50,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,51,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,52,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,53,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,54,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,55,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,56,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,57,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,58,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,59,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,60,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,61,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,62,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,63,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,64,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,65,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,66,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,67,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,68,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,69,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,70,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,71,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,72,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,73,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,74,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,75,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,76,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,77,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,78,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,79,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,80,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,81,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,82,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,83,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,84,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,85,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,86,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,87,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,88,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,89,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,90,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,91,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,92,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,93,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,94,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,95,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,96,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,97,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,98,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,99,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Poi,100,SMOTE,trees.RandomForest,No,0.77245509,0.366101695,0.544303797,0.77245509,0.769694509,0.372481161
Prop,1,No Sample,trees.J48,Yes,0.04516335682,0.006679200475,0.5108695652,0.04516335682,0.6829466321,0.06261596315
Prop,1,Oversampling,trees.RandomForest,Yes,0.162716208,0.087670691,0.222807018,0.162716208,0.563602511,0.084703422
Prop,2,Oversampling,trees.RandomForest,Yes,0.15727098,0.088115971,0.216109155,0.15727098,0.561823229,0.0781504
Prop,3,Oversampling,trees.RandomForest,Yes,0.162716208,0.090441322,0.217465753,0.162716208,0.566112041,0.080883924
Prop,4,Oversampling,trees.RandomForest,Yes,0.159513133,0.083366317,0.228126432,0.159513133,0.568979238,0.087239851
Prop,5,Oversampling,trees.RandomForest,Yes,0.16880205,0.085642193,0.233392383,0.16880205,0.577660281,0.094178709
Prop,6,Oversampling,trees.RandomForest,Yes,0.172005125,0.089996042,0.227928693,0.172005125,0.578509868,0.091500282
Prop,7,Oversampling,trees.RandomForest,Yes,0.164317745,0.088066495,0.223724379,0.164317745,0.565460855,0.085893658
Prop,8,Oversampling,trees.RandomForest,Yes,0.162075593,0.089649713,0.218291631,0.162075593,0.572430388,0.081274607
Prop,9,Oversampling,trees.RandomForest,Yes,0.159192825,0.0906887,0.213304721,0.159192825,0.56405993,0.076733781
Prop,10,Oversampling,trees.RandomForest,Yes,0.157911595,0.088561251,0.215943933,0.157911595,0.56528777,0.07823944
Prop,11,Oversampling,trees.RandomForest,Yes,0.15470852,0.086136948,0.217176259,0.15470852,0.57057053,0.07806449
Prop,12,Oversampling,trees.RandomForest,Yes,0.156310058,0.086780131,0.217662801,0.156310058,0.57025069,0.078936475
Prop,13,Oversampling,trees.RandomForest,Yes,0.171044202,0.089699189,0.227524499,0.171044202,0.571642678,0.09088294
Prop,14,Oversampling,trees.RandomForest,Yes,0.167841127,0.087967544,0.227628149,0.167841127,0.568379557,0.089850704
Prop,15,Oversampling,trees.RandomForest,Yes,0.155349135,0.092222442,0.206470839,0.155349135,0.568823482,0.070507136
Prop,16,Oversampling,trees.RandomForest,Yes,0.172966047,0.089748664,0.229396771,0.172966047,0.575190671,0.092876488
Prop,17,Oversampling,trees.RandomForest,Yes,0.160153748,0.085097962,0.225225225,0.160153748,0.570523471,0.08549909
Prop,18,Oversampling,trees.RandomForest,Yes,0.1623959,0.088561251,0.220722682,0.1623959,0.574170376,0.083120747
Prop,19,Oversampling,trees.RandomForest,Yes,0.165278668,0.083514744,0.234119782,0.165278668,0.571190147,0.093371053
Prop,20,Oversampling,trees.RandomForest,Yes,0.158872518,0.08455373,0.224943311,0.158872518,0.572945389,0.08485589
Prop,21,Oversampling,trees.RandomForest,Yes,0.167841127,0.090094993,0.223454158,0.167841127,0.573793121,0.086888373
Prop,22,Oversampling,trees.RandomForest,Yes,0.163036515,0.08890758,0.220728534,0.163036515,0.577050141,0.083337704
Prop,23,Oversampling,trees.RandomForest,Yes,0.165278668,0.084801108,0.231390135,0.165278668,0.564101593,0.091534053
Prop,24,Oversampling,trees.RandomForest,Yes,0.160153748,0.082277855,0.231160425,0.160153748,0.56361568,0.089498521
Prop,25,Oversampling,trees.RandomForest,Yes,0.156630365,0.086681179,0.218206158,0.156630365,0.569559332,0.079424665
Prop,26,Oversampling,trees.RandomForest,Yes,0.157591288,0.087274886,0.218085106,0.157591288,0.565359527,0.079657902
Prop,27,Oversampling,trees.RandomForest,Yes,0.17008328,0.09024342,0.225477707,0.17008328,0.567787078,0.089093468
Prop,28,Oversampling,trees.RandomForest,Yes,0.1623959,0.087769642,0.222270934,0.1623959,0.569925478,0.084217335
Prop,29,Oversampling,trees.RandomForest,Yes,0.163036515,0.08366317,0.231363636,0.163036515,0.571651005,0.090697211
Prop,30,Oversampling,trees.RandomForest,Yes,0.170403587,0.088660202,0.228915663,0.170403587,0.567843392,0.091646931
Prop,31,Oversampling,trees.RandomForest,Yes,0.16367713,0.091331882,0.216801018,0.16367713,0.562867382,0.080705824
Prop,32,Oversampling,trees.RandomForest,Yes,0.15855221,0.090441322,0.213086526,0.15855221,0.565546939,0.076374396
Prop,33,Oversampling,trees.RandomForest,Yes,0.16367713,0.091035029,0.217354317,0.16367713,0.568890326,0.081110501
Prop,34,Oversampling,trees.RandomForest,Yes,0.1623959,0.086136948,0.225533808,0.1623959,0.567241675,0.086496069
Prop,35,Oversampling,trees.RandomForest,Yes,0.163036515,0.089748664,0.219113216,0.163036515,0.562463662,0.08217945
Prop,36,Oversampling,trees.RandomForest,Yes,0.16752082,0.0906887,0.221986418,0.16752082,0.571823068,0.085724171
Prop,37,Oversampling,trees.RandomForest,Yes,0.154067905,0.081832575,0.22529274,0.154067905,0.564169594,0.083379459
Prop,38,Oversampling,trees.RandomForest,Yes,0.177130045,0.08455373,0.244473917,0.177130045,0.567002181,0.104778592
Prop,39,Oversampling,trees.RandomForest,Yes,0.175848815,0.084801108,0.242598321,0.175848815,0.571567513,0.10303271
Prop,40,Oversampling,trees.RandomForest,Yes,0.170403587,0.086978033,0.23231441,0.170403587,0.569836709,0.094018219
Prop,41,Oversampling,trees.RandomForest,Yes,0.167200512,0.086780131,0.229349736,0.167200512,0.573528153,0.090825528
Prop,42,Oversampling,trees.RandomForest,Yes,0.15855221,0.090441322,0.213086526,0.15855221,0.56061672,0.076374396
Prop,43,Oversampling,trees.RandomForest,Yes,0.16495836,0.086334851,0.227876106,0.16495836,0.57173613,0.089013984
Prop,44,Oversampling,trees.RandomForest,Yes,0.16752082,0.085988522,0.231313578,0.16752082,0.574426335,0.092293034
Prop,45,Oversampling,trees.RandomForest,Yes,0.165919283,0.098110034,0.207117153,0.165919283,0.569558484,0.074035106
Prop,46,Oversampling,trees.RandomForest,Yes,0.169122357,0.093855136,0.217731959,0.169122357,0.564661497,0.083111715
Prop,47,Oversampling,trees.RandomForest,Yes,0.152466368,0.085840095,0.2152872,0.152466368,0.566502394,0.076002205
Prop,48,Oversampling,trees.RandomForest,Yes,0.170403587,0.090441322,0.225423729,0.170403587,0.567442437,0.089162693
Prop,49,Oversampling,trees.RandomForest,Yes,0.15214606,0.08277261,0.22113594,0.15214606,0.562764366,0.079913676
Prop,50,Oversampling,trees.RandomForest,Yes,0.16495836,0.08979814,0.221030043,0.16495836,0.567671947,0.084189497
Prop,51,Oversampling,trees.RandomForest,Yes,0.169122357,0.094300416,0.216926869,0.169122357,0.562188694,0.08250899
Prop,52,Oversampling,trees.RandomForest,Yes,0.167200512,0.089105482,0.224709427,0.167200512,0.569505823,0.087569858
Prop,53,Oversampling,trees.RandomForest,Yes,0.166559898,0.096526816,0.210441117,0.166559898,0.565514729,0.07680378
Prop,54,Oversampling,trees.RandomForest,Yes,0.155028828,0.080595686,0.229058211,0.155028828,0.566168339,0.086212804
Prop,55,Oversampling,trees.RandomForest,Yes,0.1623959,0.088808629,0.220243267,0.1623959,0.572946966,0.08277916
Prop,56,Oversampling,trees.RandomForest,Yes,0.15727098,0.089748664,0.213015184,0.15727098,0.561206441,0.075921927
Prop,57,Oversampling,trees.RandomForest,Yes,0.172005125,0.090540273,0.226869455,0.172005125,0.572179239,0.090742254
Prop,58,Oversampling,trees.RandomForest,Yes,0.15727098,0.086978033,0.218319253,0.15727098,0.56632621,0.079716935
Prop,59,Oversampling,trees.RandomForest,Yes,0.161755285,0.083762122,0.229754322,0.161755285,0.5696665,0.089147714
Prop,60,Oversampling,trees.RandomForest,Yes,0.169762972,0.089699189,0.226205719,0.169762972,0.568126125,0.089505649
Prop,61,Oversampling,trees.RandomForest,Yes,0.151825753,0.079061943,0.228764479,0.151825753,0.570314785,0.084824769
Prop,62,Oversampling,trees.RandomForest,Yes,0.163356823,0.087769642,0.223292469,0.163356823,0.565503865,0.085262667
Prop,63,Oversampling,trees.RandomForest,Yes,0.15727098,0.083762122,0.22481685,0.15727098,0.563145845,0.084204533
Prop,64,Oversampling,trees.RandomForest,Yes,0.163997438,0.094151989,0.212008282,0.163997438,0.556047996,0.077240371
Prop,65,Oversampling,trees.RandomForest,Yes,0.165598975,0.0906887,0.22,0.165598975,0.565184089,0.083655741
Prop,66,Oversampling,trees.RandomForest,Yes,0.16367713,0.0884623,0.222270552,0.16367713,0.572294077,0.084648703
Prop,67,Oversampling,trees.RandomForest,Yes,0.166559898,0.087720166,0.226777148,0.166559898,0.571029542,0.088809468
Prop,68,Oversampling,trees.RandomForest,Yes,0.166559898,0.087423313,0.227372103,0.166559898,0.567845611,0.089225523
Prop,69,Oversampling,trees.RandomForest,Yes,0.155669443,0.084157926,0.222222222,0.155669443,0.56424044,0.081878472
Prop,70,Oversampling,trees.RandomForest,Yes,0.174567585,0.090490798,0.229570345,0.174567585,0.572038633,0.093552864
Prop,71,Oversampling,trees.RandomForest,Yes,0.147982063,0.085196913,0.211538462,0.147982063,0.568819829,0.071920505
Prop,72,Oversampling,trees.RandomForest,Yes,0.155349135,0.087225411,0.215747331,0.155349135,0.574041157,0.077268757
Prop,73,Oversampling,trees.RandomForest,Yes,0.161434978,0.091331882,0.214468085,0.161434978,0.56322337,0.078287343
Prop,74,Oversampling,trees.RandomForest,Yes,0.159513133,0.090094993,0.214747736,0.159513133,0.563816625,0.077887556
Prop,75,Oversampling,trees.RandomForest,Yes,0.168161435,0.0884623,0.226977951,0.168161435,0.56833669,0.089504488
Prop,76,Oversampling,trees.RandomForest,Yes,0.163997438,0.086384326,0.226749336,0.163997438,0.570403269,0.087897008
Prop,77,Oversampling,trees.RandomForest,Yes,0.16495836,0.087076984,0.226373626,0.16495836,0.570627747,0.087971468
Prop,78,Oversampling,trees.RandomForest,Yes,0.160794363,0.085543242,0.225011206,0.160794363,0.570579983,0.085576395
Prop,79,Oversampling,trees.RandomForest,Yes,0.160474055,0.086829606,0.222074468,0.160474055,0.57108454,0.083428079
Prop,80,Oversampling,trees.RandomForest,Yes,0.164638053,0.0884623,0.223284101,0.164638053,0.564529568,0.085690972
Prop,81,Oversampling,trees.RandomForest,Yes,0.15855221,0.085840095,0.221973094,0.15855221,0.564194237,0.082701745
Prop,82,Oversampling,trees.RandomForest,Yes,0.165919283,0.091628735,0.218565401,0.165919283,0.565590638,0.082713495
Prop,83,Oversampling,trees.RandomForest,Yes,0.158231903,0.083069464,0.227335481,0.158231903,0.564464134,0.086245875
Prop,84,Oversampling,trees.RandomForest,Yes,0.157591288,0.083019988,0.226728111,0.157591288,0.572107711,0.085607473
Prop,85,Oversampling,trees.RandomForest,Yes,0.1623959,0.085048486,0.227762803,0.1623959,0.566293683,0.088028102
Prop,86,Oversampling,trees.RandomForest,Yes,0.168481742,0.092717198,0.219166667,0.168481742,0.569078997,0.083974787
Prop,87,Oversampling,trees.RandomForest,Yes,0.16367713,0.087670691,0.223828296,0.16367713,0.565742202,0.085748691
Prop,88,Oversampling,trees.RandomForest,Yes,0.162716208,0.090292895,0.217745392,0.162716208,0.572019014,0.081086896
Prop,89,Oversampling,trees.RandomForest,Yes,0.165598975,0.080942015,0.240130051,0.165598975,0.570588612,0.09744328
Prop,90,Oversampling,trees.RandomForest,Yes,0.157911595,0.088066495,0.216893973,0.157911595,0.567946432,0.078918177
Prop,91,Oversampling,trees.RandomForest,Yes,0.152786675,0.08712646,0.213136729,0.152786675,0.566638364,0.074589107
Prop,92,Oversampling,trees.RandomForest,Yes,0.157911595,0.086532753,0.219892953,0.157911595,0.572773563,0.081035526
Prop,93,Oversampling,trees.RandomForest,Yes,0.164317745,0.088610726,0.22265625,0.164317745,0.573987735,0.08513775
Prop,94,Oversampling,trees.RandomForest,Yes,0.160794363,0.086978033,0.222123894,0.160794363,0.568150958,0.083571512
Prop,95,Oversampling,trees.RandomForest,Yes,0.161434978,0.097417376,0.203801051,0.161434978,0.565957275,0.070185886
Prop,96,Oversampling,trees.RandomForest,Yes,0.162075593,0.092271918,0.213412062,0.162075593,0.568560106,0.077706192
Prop,97,Oversampling,trees.RandomForest,Yes,0.17777066,0.091331882,0.231153686,0.17777066,0.574527878,0.095791359
Prop,98,Oversampling,trees.RandomForest,Yes,0.161755285,0.087868593,0.221394125,0.161755285,0.575264148,0.083382719
Prop,99,Oversampling,trees.RandomForest,Yes,0.159192825,0.088660202,0.217125382,0.159192825,0.572262279,0.079500386
Prop,100,Oversampling,trees.RandomForest,Yes,0.153747598,0.080942015,0.2268431,0.153747598,0.570458093,0.084288009
Prop,1,Undersampling,trees.RandomForest,Yes,0.397501602,0.23718583,0.205633803,0.397501602,0.601461908,0.114965649
Prop,2,Undersampling,trees.RandomForest,Yes,0.384689302,0.244359786,0.195602606,0.384689302,0.601555803,0.099617357
Prop,3,Undersampling,trees.RandomForest,Yes,0.362267777,0.216554522,0.205337691,0.362267777,0.60103856,0.110129982
Prop,4,Undersampling,trees.RandomForest,Yes,0.383408072,0.228774985,0.205634771,0.383408072,0.613474342,0.113243852
Prop,5,Undersampling,trees.RandomForest,Yes,0.35938501,0.225855927,0.19729207,0.35938501,0.596827821,0.099105562
Prop,6,Undersampling,trees.RandomForest,Yes,0.409352979,0.253166436,0.199843628,0.409352979,0.61570945,0.108221148
Prop,7,Undersampling,trees.RandomForest,Yes,0.391415759,0.237532159,0.202888926,0.391415759,0.604559566,0.110481756
Prop,8,Undersampling,trees.RandomForest,Yes,0.384689302,0.231298239,0.204390742,0.384689302,0.607289747,0.11172488
Prop,9,Undersampling,trees.RandomForest,Yes,0.395259449,0.25623392,0.192421644,0.395259449,0.604228387,0.096167917
Prop,10,Undersampling,trees.RandomForest,Yes,0.377322229,0.241836533,0.194197165,0.377322229,0.603539691,0.096867895
Prop,11,Undersampling,trees.RandomForest,Yes,0.381165919,0.23896695,0.197674419,0.381165919,0.602440643,0.102122484
Prop,12,Undersampling,trees.RandomForest,Yes,0.381806534,0.233326737,0.201760325,0.381806534,0.610376565,0.107807414
Prop,13,Undersampling,trees.RandomForest,Yes,0.369955157,0.227340194,0.200869565,0.369955157,0.600882503,0.105183115
Prop,14,Undersampling,trees.RandomForest,Yes,0.381486227,0.232782505,0.202001357,0.381486227,0.614396969,0.10809754
Prop,15,Undersampling,trees.RandomForest,Yes,0.388532992,0.234613101,0.203694374,0.388532992,0.605323117,0.111243257
