Dataset,Run ID,Treatment,Best Model,TP Rate - Best,FP Rate - Best,Precision - Best,Recall - Best,ROC Area - Best,Kappa - Best,TP Rate - RandomForest,FP Rate - RandomForest,Precision - RandomForest,Recall - RandomForest,ROC Area- RandomForest,Kappa - RandomForest
Synapse,16,Undersampling,lazy.LWL,0.565217391,0.152777778,0.639344262,0.565217391,0.732940821,0.425280199,0.536231884,0.222222222,0.536231884,0.536231884,0.740086554,0.314009662
Synapse,17,Undersampling,lazy.LWL,0.536231884,0.111111111,0.698113208,0.536231884,0.750402576,0.452442159,0.652173913,0.305555556,0.505617978,0.652173913,0.741344605,0.322290848
Synapse,18,Undersampling,lazy.LWL,0.463768116,0.111111111,0.666666667,0.463768116,0.717190016,0.383013609,0.52173913,0.263888889,0.486486486,0.52173913,0.726247987,0.25307453
Synapse,19,Undersampling,lazy.LWL,0.637681159,0.326388889,0.483516484,0.637681159,0.723731884,0.287426819,0.608695652,0.333333333,0.466666667,0.608695652,0.723228663,0.255140579
Synapse,20,Undersampling,lazy.LWL,0.565217391,0.166666667,0.619047619,0.565217391,0.764794686,0.407784986,0.594202899,0.284722222,0.5,0.594202899,0.724084138,0.295006476
Synapse,21,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.73510467,0.456805865,0.637681159,0.291666667,0.511627907,0.637681159,0.759661836,0.325152504
Synapse,22,Undersampling,lazy.LWL,0.608695652,0.236111111,0.552631579,0.608695652,0.732689211,0.362994558,0.666666667,0.354166667,0.474226804,0.666666667,0.752717391,0.282632441
Synapse,23,Undersampling,lazy.LWL,0.623188406,0.194444444,0.605633803,0.623188406,0.747181965,0.425531915,0.623188406,0.270833333,0.524390244,0.623188406,0.750855475,0.335875666
Synapse,24,Undersampling,lazy.LWL,0.594202899,0.208333333,0.577464789,0.594202899,0.737117552,0.382978723,0.623188406,0.298611111,0.5,0.623188406,0.761372786,0.305007803
Synapse,25,Undersampling,lazy.LWL,0.579710145,0.173611111,0.615384615,0.579710145,0.731280193,0.412323728,0.666666667,0.361111111,0.469387755,0.666666667,0.728864734,0.275411621
Synapse,26,Undersampling,lazy.LWL,0.753623188,0.541666667,0.4,0.753623188,0.654690016,0.172291079,0.623188406,0.305555556,0.494252874,0.623188406,0.739885266,0.297427198
Synapse,27,Undersampling,lazy.LWL,0.492753623,0.270833333,0.465753425,0.492753623,0.696859903,0.218619869,0.565217391,0.270833333,0.5,0.565217391,0.731531804,0.284713097
Synapse,28,Undersampling,lazy.LWL,0.434782609,0.229166667,0.476190476,0.434782609,0.689311594,0.210379981,0.52173913,0.25,0.5,0.52173913,0.722725443,0.26869682
Synapse,29,Undersampling,lazy.LWL,0.565217391,0.138888889,0.661016949,0.565217391,0.757749597,0.44304989,0.579710145,0.284722222,0.49382716,0.579710145,0.760819243,0.282206817
Synapse,30,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.724838969,0.456805865,0.68115942,0.236111111,0.580246914,0.68115942,0.757246377,0.425765453
Synapse,31,Undersampling,lazy.LWL,0.536231884,0.229166667,0.528571429,0.536231884,0.683574879,0.305910663,0.550724638,0.361111111,0.422222222,0.550724638,0.68946256,0.175688908
Synapse,32,Undersampling,lazy.LWL,0.565217391,0.125,0.684210526,0.565217391,0.739231079,0.461100569,0.594202899,0.173611111,0.621212121,0.594202899,0.770732689,0.425408459
Synapse,33,Undersampling,lazy.LWL,0.15942029,0.027777778,0.733333333,0.15942029,0.639593398,0.165339401,0.594202899,0.368055556,0.436170213,0.594202899,0.696155395,0.206649193
Synapse,34,Undersampling,lazy.LWL,0.550724638,0.131944444,0.666666667,0.550724638,0.724838969,0.438646426,0.637681159,0.305555556,0.5,0.637681159,0.747534219,0.309902803
Synapse,35,Undersampling,lazy.LWL,0.623188406,0.229166667,0.565789474,0.623188406,0.750905797,0.383879982,0.666666667,0.291666667,0.522727273,0.666666667,0.750352254,0.349908438
Synapse,36,Undersampling,lazy.LWL,0.565217391,0.173611111,0.609375,0.565217391,0.768518519,0.399138329,0.623188406,0.326388889,0.477777778,0.623188406,0.732085346,0.275003497
Synapse,37,Undersampling,lazy.LWL,0.333333333,0.0625,0.71875,0.333333333,0.706521739,0.314792069,0.565217391,0.263888889,0.506493506,0.565217391,0.725644122,0.292497069
Synapse,38,Undersampling,lazy.LWL,0.68115942,0.354166667,0.479591837,0.68115942,0.725644122,0.294733977,0.695652174,0.305555556,0.52173913,0.695652174,0.730726651,0.358938741
Synapse,39,Undersampling,lazy.LWL,0.405797101,0.131944444,0.595744681,0.405797101,0.692230274,0.298649984,0.52173913,0.284722222,0.467532468,0.52173913,0.713717794,0.23007034
Synapse,40,Undersampling,lazy.LWL,0.565217391,0.354166667,0.433333333,0.565217391,0.682568438,0.195551825,0.594202899,0.3125,0.476744186,0.594202899,0.730525362,0.2647184
Synapse,41,Undersampling,lazy.LWL,0.550724638,0.125,0.678571429,0.550724638,0.718699678,0.44769011,0.68115942,0.291666667,0.528089888,0.68115942,0.762278583,0.362156092
Synapse,42,Undersampling,lazy.LWL,0.550724638,0.131944444,0.666666667,0.550724638,0.739231079,0.438646426,0.623188406,0.277777778,0.518072289,0.623188406,0.763788245,0.32807571
Synapse,43,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.723933172,0.456805865,0.608695652,0.243055556,0.545454545,0.608695652,0.746125201,0.354923798
Synapse,44,Undersampling,lazy.LWL,0.376811594,0.111111111,0.619047619,0.376811594,0.719806763,0.295848042,0.565217391,0.277777778,0.493670886,0.565217391,0.753019324,0.276985743
Synapse,45,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.733595008,0.456805865,0.565217391,0.284722222,0.4875,0.565217391,0.719504831,0.269314393
Synapse,46,Undersampling,lazy.LWL,0.550724638,0.125,0.678571429,0.550724638,0.721517713,0.44769011,0.623188406,0.222222222,0.573333333,0.623188406,0.763385668,0.392087393
Synapse,47,Undersampling,lazy.LWL,0.536231884,0.326388889,0.44047619,0.536231884,0.686694847,0.1985998,0.594202899,0.326388889,0.465909091,0.594202899,0.74682971,0.249894351
Synapse,48,Undersampling,lazy.LWL,0.594202899,0.180555556,0.611940299,0.594202899,0.744263285,0.416793429,0.608695652,0.263888889,0.525,0.608695652,0.760466989,0.331062473
Synapse,49,Undersampling,lazy.LWL,0.550724638,0.131944444,0.666666667,0.550724638,0.710144928,0.438646426,0.623188406,0.298611111,0.5,0.623188406,0.704206924,0.305007803
Synapse,50,Undersampling,lazy.LWL,0.550724638,0.111111111,0.703703704,0.550724638,0.731280193,0.465994559,0.652173913,0.277777778,0.529411765,0.652173913,0.783564815,0.353075171
Synapse,51,Undersampling,lazy.LWL,0.550724638,0.111111111,0.703703704,0.550724638,0.726147343,0.465994559,0.608695652,0.368055556,0.442105263,0.608695652,0.705263688,0.219136651
Synapse,52,Undersampling,lazy.LWL,0.536231884,0.125,0.672727273,0.536231884,0.775764895,0.434172777,0.565217391,0.243055556,0.527027027,0.565217391,0.766153382,0.316194992
Synapse,53,Undersampling,lazy.LWL,0.47826087,0.104166667,0.6875,0.47826087,0.767109501,0.406296114,0.652173913,0.381944444,0.45,0.652173913,0.75025161,0.241924584
Synapse,54,Undersampling,lazy.LWL,0.405797101,0.25,0.4375,0.405797101,0.672906602,0.158793661,0.608695652,0.340277778,0.461538462,0.608695652,0.716233897,0.24783942
Synapse,55,Undersampling,lazy.LWL,0.507246377,0.138888889,0.636363636,0.507246377,0.741747182,0.388906599,0.724637681,0.326388889,0.515463918,0.724637681,0.775110709,0.360185691
Synapse,56,Undersampling,lazy.LWL,0.492753623,0.305555556,0.435897436,0.492753623,0.666062802,0.181048328,0.637681159,0.284722222,0.517647059,0.637681159,0.693387681,0.33285877
Synapse,57,Undersampling,lazy.LWL,0.550724638,0.111111111,0.703703704,0.550724638,0.74194847,0.465994559,0.652173913,0.236111111,0.569620253,0.652173913,0.795289855,0.400931045
Synapse,58,Undersampling,lazy.LWL,0.492753623,0.125,0.653846154,0.492753623,0.71900161,0.392966608,0.637681159,0.284722222,0.517647059,0.637681159,0.75659219,0.33285877
Synapse,59,Undersampling,lazy.LWL,0.565217391,0.138888889,0.661016949,0.565217391,0.724335749,0.44304989,0.68115942,0.277777778,0.540229885,0.68115942,0.757799919,0.377721233
Synapse,60,Undersampling,lazy.LWL,0.391304348,0.125,0.6,0.391304348,0.702797907,0.292828685,0.536231884,0.270833333,0.486842105,0.536231884,0.70752818,0.258567436
Synapse,61,Undersampling,lazy.LWL,0.579710145,0.270833333,0.506329114,0.579710145,0.723429952,0.297643294,0.623188406,0.354166667,0.457446809,0.623188406,0.722977053,0.245827011
Synapse,62,Undersampling,lazy.LWL,0.695652174,0.416666667,0.444444444,0.695652174,0.695954106,0.243189893,0.550724638,0.270833333,0.493506494,0.550724638,0.716133253,0.271688159
Synapse,63,Undersampling,lazy.LWL,0.579710145,0.145833333,0.655737705,0.579710145,0.744766506,0.447384807,0.652173913,0.319444444,0.494505495,0.652173913,0.76489533,0.307220519
Synapse,64,Undersampling,lazy.LWL,0.391304348,0.25,0.428571429,0.391304348,0.675221417,0.144578313,0.637681159,0.361111111,0.458333333,0.637681159,0.685889694,0.250993287
Synapse,65,Undersampling,lazy.LWL,0.623188406,0.270833333,0.524390244,0.623188406,0.64794686,0.335875666,0.550724638,0.263888889,0.5,0.550724638,0.740589775,0.279452861
Synapse,66,Undersampling,lazy.LWL,0.565217391,0.416666667,0.393939394,0.565217391,0.665660225,0.133441823,0.724637681,0.430555556,0.446428571,0.724637681,0.706320451,0.253019873
Synapse,67,Undersampling,lazy.LWL,0.507246377,0.215277778,0.53030303,0.507246377,0.710044283,0.295312261,0.608695652,0.340277778,0.461538462,0.608695652,0.737117552,0.24783942
Synapse,68,Undersampling,lazy.LWL,0.550724638,0.145833333,0.644067797,0.550724638,0.721417069,0.420771886,0.579710145,0.277777778,0.5,0.579710145,0.764543076,0.289897087
Synapse,69,Undersampling,lazy.LWL,0.753623188,0.541666667,0.4,0.753623188,0.698168277,0.172291079,0.666666667,0.409722222,0.438095238,0.666666667,0.701741143,0.226209463
Synapse,70,Undersampling,lazy.LWL,0.333333333,0.076388889,0.676470588,0.333333333,0.712862319,0.296051487,0.579710145,0.270833333,0.506329114,0.579710145,0.764090177,0.297643294
Synapse,71,Undersampling,lazy.LWL,0.463768116,0.319444444,0.41025641,0.463768116,0.66113124,0.139582421,0.608695652,0.215277778,0.575342466,0.608695652,0.756692834,0.387566924
Synapse,72,Undersampling,lazy.LWL,0.565217391,0.145833333,0.65,0.565217391,0.681260064,0.434130333,0.695652174,0.298611111,0.527472527,0.695652174,0.760165056,0.366601617
Synapse,73,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.73218599,0.456805865,0.695652174,0.243055556,0.578313253,0.695652174,0.804700081,0.42988242
Synapse,74,Undersampling,lazy.LWL,0.550724638,0.125,0.678571429,0.550724638,0.731380837,0.44769011,0.594202899,0.298611111,0.488095238,0.594202899,0.742300725,0.279754251
Synapse,75,Undersampling,lazy.LWL,0.507246377,0.111111111,0.68627451,0.507246377,0.739432367,0.425008098,0.652173913,0.284722222,0.523255814,0.652173913,0.745923913,0.345297205
Synapse,76,Undersampling,lazy.LWL,0.594202899,0.131944444,0.683333333,0.594202899,0.737117552,0.478512268,0.594202899,0.347222222,0.450549451,0.594202899,0.737721417,0.228045721
Synapse,77,Undersampling,lazy.LWL,0.550724638,0.125,0.678571429,0.550724638,0.755736715,0.44769011,0.710144928,0.270833333,0.556818182,0.710144928,0.778180354,0.40991689
Synapse,78,Undersampling,lazy.LWL,0.536231884,0.097222222,0.725490196,0.536231884,0.736312399,0.471007451,0.594202899,0.229166667,0.554054054,0.594202899,0.776268116,0.3582753
Synapse,79,Undersampling,lazy.LWL,0.565217391,0.131944444,0.672413793,0.565217391,0.743760064,0.452039691,0.623188406,0.319444444,0.483146067,0.623188406,0.757095411,0.282425604
Synapse,80,Undersampling,lazy.LWL,0.594202899,0.340277778,0.455555556,0.594202899,0.68578905,0.235277661,0.594202899,0.236111111,0.546666667,0.594202899,0.737771739,0.350162386
Synapse,81,Undersampling,lazy.LWL,0.463768116,0.208333333,0.516129032,0.463768116,0.713063607,0.262366258,0.565217391,0.236111111,0.534246575,0.565217391,0.723228663,0.324211779
Synapse,82,Undersampling,lazy.LWL,0.623188406,0.361111111,0.452631579,0.623188406,0.716183575,0.238658235,0.565217391,0.284722222,0.4875,0.565217391,0.732387279,0.269314393
Synapse,83,Undersampling,lazy.LWL,0.710144928,0.493055556,0.408333333,0.710144928,0.652375201,0.182048361,0.695652174,0.326388889,0.505263158,0.695652174,0.750905797,0.336266153
Synapse,84,Undersampling,lazy.LWL,0.449275362,0.215277778,0.5,0.449275362,0.683977456,0.240347341,0.565217391,0.270833333,0.5,0.565217391,0.708081723,0.284713097
Synapse,85,Undersampling,lazy.LWL,0.31884058,0.152777778,0.5,0.31884058,0.667572464,0.183363894,0.623188406,0.3125,0.488636364,0.623188406,0.740187198,0.289899986
Synapse,86,Undersampling,lazy.LWL,0.52173913,0.111111111,0.692307692,0.52173913,0.716686795,0.438780448,0.579710145,0.25,0.526315789,0.579710145,0.734349839,0.321223709
Synapse,87,Undersampling,lazy.LWL,0.753623188,0.465277778,0.43697479,0.753623188,0.715881643,0.242570485,0.550724638,0.298611111,0.469135802,0.550724638,0.742250403,0.241190064
Synapse,88,Undersampling,lazy.LWL,0.753623188,0.541666667,0.4,0.753623188,0.670994364,0.172291079,0.637681159,0.263888889,0.536585366,0.637681159,0.775865539,0.35631026
Synapse,89,Undersampling,lazy.LWL,0.550724638,0.118055556,0.690909091,0.550724638,0.731078905,0.456805865,0.623188406,0.3125,0.488636364,0.623188406,0.74537037,0.289899986
Synapse,90,Undersampling,lazy.LWL,0.391304348,0.069444444,0.72972973,0.391304348,0.698772142,0.366071429,0.608695652,0.263888889,0.525,0.608695652,0.736513688,0.331062473
Synapse,91,Undersampling,lazy.LWL,0.579710145,0.145833333,0.655737705,0.579710145,0.744363929,0.447384807,0.550724638,0.236111111,0.527777778,0.550724638,0.747785829,0.311091208
Synapse,92,Undersampling,lazy.LWL,0.52173913,0.3125,0.444444444,0.52173913,0.69384058,0.20017331,0.594202899,0.291666667,0.493975904,0.594202899,0.729518921,0.287353026
Synapse,93,Undersampling,lazy.LWL,0.608695652,0.291666667,0.5,0.608695652,0.697866345,0.300042863,0.608695652,0.326388889,0.471910112,0.608695652,0.733343398,0.262492981
Synapse,94,Undersampling,lazy.LWL,0.550724638,0.131944444,0.666666667,0.550724638,0.723832528,0.438646426,0.492753623,0.236111111,0.5,0.492753623,0.73998591,0.25761479
Synapse,95,Undersampling,lazy.LWL,0.376811594,0.069444444,0.722222222,0.376811594,0.73168277,0.351095016,0.565217391,0.229166667,0.541666667,0.565217391,0.763385668,0.332288401
Synapse,96,Undersampling,lazy.LWL,0.623188406,0.326388889,0.477777778,0.623188406,0.659319646,0.275003497,0.608695652,0.381944444,0.432989691,0.608695652,0.70189211,0.205079192
Synapse,97,Undersampling,lazy.LWL,0.565217391,0.166666667,0.619047619,0.565217391,0.733997585,0.407784986,0.536231884,0.277777778,0.480519481,0.536231884,0.722675121,0.25087925
Synapse,98,Undersampling,lazy.LWL,0.391304348,0.166666667,0.529411765,0.391304348,0.688305153,0.24101069,0.594202899,0.319444444,0.471264368,0.594202899,0.724688003,0.257280181
Synapse,99,Undersampling,lazy.LWL,0.565217391,0.111111111,0.709090909,0.565217391,0.747483897,0.479438954,0.608695652,0.340277778,0.461538462,0.608695652,0.715780998,0.24783942
Synapse,100,Undersampling,lazy.LWL,0.739130435,0.541666667,0.395348837,0.739130435,0.660728663,0.161004431,0.594202899,0.340277778,0.455555556,0.594202899,0.723329308,0.235277661
Synapse,1,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,2,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,3,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,4,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,5,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,6,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,7,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,8,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,9,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,10,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,11,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,12,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,13,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,14,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,15,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,16,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,17,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,18,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,19,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,20,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,21,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,22,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,23,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,24,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,25,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,26,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,27,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,28,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,29,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,30,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,31,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,32,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,33,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,34,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,35,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,36,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,37,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,38,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,39,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,40,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,41,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,42,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,43,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,44,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,45,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,46,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,47,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,48,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,49,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,50,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,51,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,52,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,53,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,54,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,55,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,56,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,57,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,58,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,59,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,60,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,61,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,62,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,63,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,64,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,65,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,66,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,67,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,68,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,69,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,70,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,71,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,72,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,73,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,74,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,75,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,76,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,77,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,78,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,79,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,80,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,81,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,82,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,83,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,84,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,85,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,86,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,87,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,88,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,89,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,90,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,91,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,92,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,93,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
Synapse,94,SMOTE,trees.RandomForest,0.434782609,0.090277778,0.697674419,0.434782609,0.765348229,0.381988617,,,,,,
